id,title,description,type,release_year,genres,production_countries,Netflix Link,TMDb Trailer,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,type_netflix
tm6859,My Girl,"Vada Sultenfuss is obsessed with death. Her mother is dead, and her father runs a funeral parlor. She is also in love with her English teacher, and joins a poetry class over the summer just to impress him. Thomas J., her best friend, is ""allergic to everything"", and sticks with Vada despite her hangups. When Vada's father hires Shelly, and begins to fall for her, things take a turn to the worse...",MOVIE,1991,"comedy, drama, family, romance, european",US,https://www.netflix.com/watch/786137,https://www.youtube.com/watch?v=VDphy_R8z6g,103,6.9,79800.0,20.545,7.4,0
tm12499,The Net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",MOVIE,1995,"thriller, action, crime, drama",US,https://www.netflix.com/watch/797261,https://www.youtube.com/watch?v=46qKHq7REI4,114,5.9,66127.0,15.935,6.0,0
tm117488,The Next Karate Kid,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",MOVIE,1994,"drama, family, romance, sport, action",US,https://www.netflix.com/watch/70092283,https://www.youtube.com/watch?v=eDchGHJdRVs,107,4.5,30138.0,20.185,5.318,0
tm191431,Double Team,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,MOVIE,1997,"scifi, action, comedy, thriller","US, HK",https://www.netflix.com/watch/1153229,https://www.youtube.com/watch?v=S3qxgFbThIU,93,4.7,34127.0,14.599,5.1,0
ts21693,"Sister, Sister","Twins Tia Landry and Tamera Campbell were separated and adopted at birth. Fourteen years later, they encounter each other by chance at the mall. After the families meet, Tia's widowed father agrees to let Tamera and her single mother move in with them.",SHOW,1994,"comedy, drama, family",US,https://www.netflix.com/watch/70157256,https://www.youtube.com/watch?v=wglzH4dUoLQ,22,6.2,12535.0,21.489,7.5,1
ts21581,Girlfriends,"The series revolves around the friendship of four African-American women in different phases of their lives. They explore the many trials and tribulations that most women face today such as relationships, family, friends and other current issues that will interest most women. Whether it’s getting over a divorce, finding a career, or looking for true love, Girlfriends delivers along with comedy and wit.",SHOW,2000,"comedy, drama",US,https://www.netflix.com/watch/70157416,https://www.youtube.com/watch?v=EB6Py6mnJ7k,21,7.2,4482.0,12.163,7.7,1
ts20918,The Parkers,"The Parkers is an American sitcom that aired on UPN from August 30, 1999, to May 10, 2004. A spin-off of UPN's Moesha, The Parkers features the mother-daughter team of Nikki and Kim Parker. The Parkers' signature ""Heeyyy"" greeting became very popular in the early 2000s.",SHOW,1999,comedy,US,https://www.netflix.com/watch/81269607,https://www.youtube.com/watch?v=QGu6InUcdUY,19,6.8,2346.0,5.745,8.1,1
tm188970,Bill Hicks: Revelations,"Bill Hicks in the height of his genius. Recorded at the Dominion Theatre in London, Hicks opens our eyes and minds to the hypocrisy and ludicrousness of the world around us.",MOVIE,1993,"comedy, documentation",GB,https://www.netflix.com/watch/80108207,https://vimeo.com/304417547,74,8.5,3085.0,3.784,8.1,0
tm320211,Children of God,"A former member examines the lingering effects of being raised in the Family, a cult whose disturbing practices include the sexual abuse of children.",MOVIE,1994,documentation,GB,https://www.netflix.com/watch/80106144,https://www.youtube.com/watch?v=8eJu4u5nsU0,63,6.4,589.0,0.685,6.4,0
tm67635,Kuch Kuch Hota Hai,"Anjali is left heartbroken when her best friend and secret crush, Rahul, falls in love with Tina. Years later, Tina's young daughter tries to fulfil her mother's last wish of uniting Rahul and Anjali.",MOVIE,1998,"drama, romance, comedy",IN,https://www.netflix.com/watch/60036752,https://www.youtube.com/watch?v=IxnUHB64NcU,185,7.6,51640.0,12.35,7.7,0
ts22080,Oggy and the Cockroaches,"Oggy, an anthropomorphic cat, would prefer to spend his days watching television and eating, but is continuously pestered by three roaches: Joey, Marky and Dee Dee. The cockroaches' slapstick mischief ranges from plundering Oggy's refrigerator to hijacking the train he just boarded. In many situations Oggy is also helped by Jack, who is more violent and short-tempered than him and is also annoyed by the cockroaches. Bob, a short-tempered bulldog, also appears in the show, and is Oggy's neighbor.",SHOW,1999,"comedy, family, action, animation, european",FR,https://www.netflix.com/watch/70286808,https://www.youtube.com/watch?v=z26G1Jx77kY,9,7.4,4185.0,40.189,7.5,1
ts22039,H,"H is a French sitcom with seventy-one, 22-minute episodes. The series was created by Kader Aoun, Xavier Matthieu and Éric Judor, and produced by Phillippe Berthe, Édouard Molinaro, Jean-Luc Moreau and Charles Némès. It ran from 24 October 1998 to 20 April 2002 on Canal+. In Canada, it is shown weekly on TV5.

The title ""H"" comes from the three words that characterize the series: Humour, Histoire et Hôpital.",SHOW,1998,comedy,FR,https://www.netflix.com/watch/81270678,https://www.youtube.com/watch?v=H0n72FDicRs,25,7.4,1703.0,7.905,7.6,1
ts21684,Heartbreak High,The ins and outs of the classroom lives of a group of students who attend the fictional Hartley High School in Sydney.,SHOW,1994,"drama, romance, comedy",AU,https://www.netflix.com/watch/81340922,https://www.youtube.com/watch?v=cztJ7X0fSQE,47,7.8,3106.0,7.222,7.3,1
tm191614,Destiny,"In the 12th century's Andalusia lives Ibn Rushd a prominent islamic philosopher with his wife Zeinab and daughter Sara. The principality is ruled by Khalifa ElMansour who has two sons, ElNasser, an intellectual that likes Ibn Rush and is in love with his daughter Sara. The younger son Abdallah is more into dancing and poetry, spending most of his times with the gypsy family and getting the daughter pregnant. The Khalifa is depending on the extremists to build his army granting them more power which they use to combat artists and philosophers. The extremists succeed in recruiting Abd Allah and train him to kill his father. Events go on where Marawan, the gypsy singer, is killed and Ibn Rushd's books are burnt. Adapted from the real life of Ibn Rushd AlMasir is Chahine's statement against extremism.",MOVIE,1997,"drama, romance, comedy, history","EG, FR",https://www.netflix.com/watch/81252543,https://www.youtube.com/watch?v=ZSWN-VP0lD8,136,7.1,2825.0,3.287,6.7,0
tm52083,West Beirut,"In April, 1975, civil war breaks out; Beirut is partitioned along a Moslem-Christian line. Tarek is in high school, making Super 8 movies with his friend, Omar. At first the war is a lark: school has closed, the violence is fascinating, getting from West to East is a game. His mother wants to leave; his father refuses. Tarek spends time with May, a Christian, orphaned and living in his building. By accident, Tarek goes to an infamous brothel in the war-torn Olive Quarter, meeting its legendary madam, Oum Walid. He then takes Omar and May there using her underwear as a white flag for safe passage. Family tensions rise. As he comes of age, the war moves inexorably from adventure to tragedy.",MOVIE,1998,"romance, war, comedy, drama, european","BE, FR, NO, LB",https://www.netflix.com/watch/60000513,https://www.youtube.com/watch?v=EUAHd5T6-L8,105,7.6,4175.0,3.308,7.3,0
tm52871,Soldier,The story follows a young man (Bobby Deol) who flees India and arrives in Australia seeking vengence for something that started in India. In Australia he meets and falls in love with the daughter of a rich and powerful man(Suresh Oberoi). The story keeps the covers on Bobby Deols plan until the end when everything is revealed as to why he is a SOLDIER.,MOVIE,1998,"thriller, action, drama, romance",IN,https://www.netflix.com/watch/18022077,https://www.youtube.com/watch?v=4oeW9sflsdg,156,6.2,3025.0,3.623,5.7,0
tm52871,Soldier,The story follows a young man (Bobby Deol) who flees India and arrives in Australia seeking vengence for something that started in India. In Australia he meets and falls in love with the daughter of a rich and powerful man(Suresh Oberoi). The story keeps the covers on Bobby Deols plan until the end when everything is revealed as to why he is a SOLDIER.,MOVIE,1998,"thriller, action, drama, romance",IN,https://www.netflix.com/watch/17687984,https://www.youtube.com/watch?v=4oeW9sflsdg,156,6.2,3025.0,3.623,5.7,0
tm27601,Phir Bhi Dil Hai Hindustani,Two rival reporters team up to help prove the innocence of a man set to be hanged for the murder of a politician.,MOVIE,2000,"comedy, romance, drama",IN,https://www.netflix.com/watch/60000722,https://www.youtube.com/watch?v=BCY-NGum5ts,160,6.1,7556.0,7.778,6.6,0
tm7032,Out of Life,"Patrick Perrault, a photo-journalist covering the war in Beirut in the late 1980s, is himself caught up in the hostilities when one day he is picked up and bundled into a car at gun-point. Blind-folded, he is taken to an unknown location where he discovers that he is being taken hostage by Lebanese guerrillas.",MOVIE,1991,"war, drama, crime, european","IT, LB, BE, FR",https://www.netflix.com/watch/81344068,https://www.youtube.com/watch?v=LE8-4aRf5VQ,97,6.9,365.0,2.481,6.2,0
tm57169,Monty Python: Live at Aspen,"In March 1998 in Aspen, Colorado, the surviving members of the Monty Paython team - John Cleese, Terry Gilliam, Eric Idle, Terry Jones and Michael Palin - shared a stage together for the first time in 18 years. Even more remarkably, Graham Chapman was there too....in an urn! The occasion for this renuion was the US Comedy Arts Festival Tribute to Monty Python, hosted by Robert Klien in front of a live audience.",MOVIE,1998,"comedy, documentation","US, GB",https://www.netflix.com/watch/80236356,https://www.youtube.com/watch?v=JpL12ilpDnQ,58,7.8,1092.0,2.681,6.9,0
tm44776,The Other,"Adam is the son of a wealthy Egyptian-American family who is studying at UCLA and returns home for a brief vacation. Upon his arrival he meets beautiful reporter Hanane, with whom he begins an intense love affair, and eventually they marry. Trouble arises when Hanane' s journalistic interests lead her to the corrupt business affairs of Adam's parents, who are interested in building an American tourist compound that would allow Americans further control of Egypt's tourist industry, and make them a whole lot richer.",MOVIE,1999,"drama, european, romance","EG, FR",https://www.netflix.com/watch/81043547,https://www.youtube.com/watch?v=HMmMqWkudgA,106,5.9,987.0,1.12,5.9,0
tm44776,The Other,"Adam is the son of a wealthy Egyptian-American family who is studying at UCLA and returns home for a brief vacation. Upon his arrival he meets beautiful reporter Hanane, with whom he begins an intense love affair, and eventually they marry. Trouble arises when Hanane' s journalistic interests lead her to the corrupt business affairs of Adam's parents, who are interested in building an American tourist compound that would allow Americans further control of Egypt's tourist industry, and make them a whole lot richer.",MOVIE,1999,"drama, european, romance","EG, FR",https://www.netflix.com/watch/70000123,https://www.youtube.com/watch?v=HMmMqWkudgA,106,5.9,987.0,1.12,5.9,0
tm256669,Gumrah,"Roshni Chadha makes her living, singing in various places and this makes her the breadwinner of her home. She soon gets to meet the handsome and wealthy Rahul Malhotra, who finds out that she can actually sing professionally and he helps her to attain this goal, which soon became a success and Roshni falls in love with Rahul and finds out that he has the same feelings for her. On a foreign trip, Roshni is arrested by the police for having in her possession cocaine, Rahul disappears leaving Roshni in hot-soup and now she must prepare to undergo her prison terms as there is no one to help her.",MOVIE,1993,"action, crime, drama, thriller",IN,https://www.netflix.com/watch/24012660,https://www.youtube.com/watch?v=2aRLOff9yQg,149,6.1,784.0,1.763,6.7,0
tm117840,The Emigrant,"The biblical tale of Joseph is told from an Egyptian perspective in this interesting character study. In this film, Joseph is called Ram. Ram, tired of his family's backward superstitious life, and tired of being picked on by his brothers, wants to go to Egypt to study agriculture. His brothers travel with him across Sinai, but then suddenly sell him to Ozir, an Egyptian who works for a Theban military leader, Amihar. Amihar is impressed by Ram's drive and personal charm and so grants Ram some desolate land outside the capital. Ram soon finds himself a pawn in the political and sexual games between Amihar and his wife Simihit, a high priestess of the Cult of Amun.",MOVIE,1994,drama,"EG, FR",https://www.netflix.com/watch/70000117,https://www.youtube.com/watch?v=7MsJYEIiIfs,129,6.5,998.0,1.4,6.0,0
